document,degradation,level,pipeline,cer,wer,taux_mots_detectes,taux_mots_manquants
01073843.png,bruit_aleatoire,faible,deskew_seul,0.7838862559241706,0.9473684210526315,0.34459459459459457,0.6554054054054055
01073843.png,bruit_aleatoire,faible,denoise_seul,0.7592417061611374,0.8947368421052632,0.38513513513513514,0.6148648648648649
01073843.png,bruit_aleatoire,faible,contraste_seul,0.8104265402843602,0.9532163742690059,0.2702702702702703,0.7297297297297297
01073843.png,bruit_aleatoire,faible,binarisation_seule,0.8066350710900474,0.9532163742690059,0.25675675675675674,0.7432432432432432
01073843.png,bruit_aleatoire,faible,pipeline_complet,0.804739336492891,0.9590643274853801,0.0945945945945946,0.9054054054054054
71341634.png,bruit_aleatoire,faible,aucun,0.7784050811573747,0.9876543209876543,0.16019417475728157,0.8398058252427184
71341634.png,bruit_aleatoire,faible,deskew_seul,0.7826393789696542,0.9711934156378601,0.17475728155339806,0.8252427184466019
71341634.png,bruit_aleatoire,faible,denoise_seul,0.8066337332392378,0.9917695473251029,0.24757281553398058,0.7524271844660194
71341634.png,bruit_aleatoire,faible,contraste_seul,0.7861679604798871,0.9835390946502057,0.17475728155339806,0.8252427184466019
71341634.png,bruit_aleatoire,faible,binarisation_seule,0.7840508115737473,0.9917695473251029,0.1407766990291262,0.8592233009708738
71341634.png,bruit_aleatoire,faible,pipeline_complet,0.8496824276640791,0.9917695473251029,0.04854368932038835,0.9514563106796117
93380187.png,bruit_aleatoire,faible,aucun,0.5805763073639274,0.8026315789473685,0.40869565217391307,0.5913043478260869
93380187.png,bruit_aleatoire,faible,deskew_seul,0.7001067235859125,0.8355263157894737,0.391304347826087,0.6086956521739131
93380187.png,bruit_aleatoire,faible,denoise_seul,0.551760939167556,0.743421052631579,0.46956521739130436,0.5304347826086957
93380187.png,bruit_aleatoire,faible,contraste_seul,0.6168623265741728,0.8421052631578947,0.4956521739130435,0.5043478260869565
93380187.png,bruit_aleatoire,faible,binarisation_seule,0.5240128068303095,0.75,0.3652173913043478,0.6347826086956522
93380187.png,bruit_aleatoire,faible,pipeline_complet,0.6382070437566703,0.9078947368421053,0.17391304347826086,0.8260869565217391
0060094595.png,bruit_aleatoire,faible,aucun,0.8034934497816594,0.8705035971223022,0.44660194174757284,0.5533980582524272
0060094595.png,bruit_aleatoire,faible,deskew_seul,0.759825327510917,0.8705035971223022,0.5048543689320388,0.49514563106796117
0060094595.png,bruit_aleatoire,faible,denoise_seul,0.7831149927219796,0.8705035971223022,0.42718446601941745,0.5728155339805825
0060094595.png,bruit_aleatoire,faible,contraste_seul,0.8049490538573508,0.8920863309352518,0.42718446601941745,0.5728155339805825
0060094595.png,bruit_aleatoire,faible,binarisation_seule,0.8427947598253275,0.9640287769784173,0.2621359223300971,0.7378640776699029
0060094595.png,bruit_aleatoire,faible,pipeline_complet,0.8034934497816594,0.9568345323741008,0.07766990291262135,0.9223300970873787
00070353.png,bruit_aleatoire,faible,aucun,0.2816377171215881,0.4444444444444444,0.6635514018691588,0.33644859813084116
00070353.png,bruit_aleatoire,faible,deskew_seul,0.49007444168734493,0.6349206349206349,0.4766355140186916,0.5233644859813085
00070353.png,bruit_aleatoire,faible,denoise_seul,0.23945409429280398,0.3412698412698413,0.7289719626168224,0.2710280373831776
00070353.png,bruit_aleatoire,faible,contraste_seul,0.2655086848635236,0.40476190476190477,0.6542056074766355,0.3457943925233645
00070353.png,bruit_aleatoire,faible,binarisation_seule,0.2878411910669975,0.4523809523809524,0.6448598130841121,0.3551401869158879
00070353.png,bruit_aleatoire,faible,pipeline_complet,0.5397022332506204,0.7301587301587301,0.40186915887850466,0.5981308411214954
0001463282.png,bruit_aleatoire,faible,aucun,0.6687354538401862,0.8899082568807339,0.5379746835443038,0.4620253164556962
0001463282.png,bruit_aleatoire,faible,deskew_seul,0.6687354538401862,0.8899082568807339,0.5379746835443038,0.4620253164556962
0001463282.png,bruit_aleatoire,faible,denoise_seul,0.6989914662529092,0.9128440366972477,0.5063291139240507,0.49367088607594933
0001463282.png,bruit_aleatoire,faible,contraste_seul,0.7362296353762606,0.9128440366972477,0.5569620253164557,0.44303797468354433
0001463282.png,bruit_aleatoire,faible,binarisation_seule,0.7168347556245152,0.9220183486238532,0.4810126582278481,0.5189873417721519
0001463282.png,bruit_aleatoire,faible,pipeline_complet,0.8487199379363848,0.9587155963302753,0.056962025316455694,0.9430379746835443
0060302201.png,bruit_aleatoire,faible,aucun,0.24688057040998218,0.5178571428571429,0.6416666666666667,0.3583333333333333
0060302201.png,bruit_aleatoire,faible,deskew_seul,0.24688057040998218,0.5178571428571429,0.6416666666666667,0.3583333333333333
0060302201.png,bruit_aleatoire,faible,denoise_seul,0.35561497326203206,0.625,0.625,0.375
0060302201.png,bruit_aleatoire,faible,contraste_seul,0.3172905525846702,0.6190476190476191,0.6833333333333333,0.31666666666666665
0060302201.png,bruit_aleatoire,faible,binarisation_seule,0.34402852049910876,0.7380952380952381,0.48333333333333334,0.5166666666666666
0060302201.png,bruit_aleatoire,faible,pipeline_complet,0.9197860962566845,0.9880952380952381,0.025,0.975
00922237.png,bruit_aleatoire,faible,aucun,0.4488802336903603,0.577639751552795,0.5338345864661654,0.46616541353383456
00922237.png,bruit_aleatoire,faible,deskew_seul,0.4488802336903603,0.577639751552795,0.5338345864661654,0.46616541353383456
00922237.png,bruit_aleatoire,faible,denoise_seul,0.5394352482960078,0.6521739130434783,0.49624060150375937,0.5037593984962406
00922237.png,bruit_aleatoire,faible,contraste_seul,0.49756572541382665,0.6521739130434783,0.45112781954887216,0.5488721804511278
00922237.png,bruit_aleatoire,faible,binarisation_seule,0.6387536514118792,0.8944099378881988,0.2556390977443609,0.7443609022556391
00922237.png,bruit_aleatoire,faible,pipeline_complet,0.4644595910418695,0.7329192546583851,0.42857142857142855,0.5714285714285714
0011838621.png,bruit_aleatoire,faible,aucun,0.6357354392892399,0.7682926829268293,0.5121951219512195,0.4878048780487805
0011838621.png,bruit_aleatoire,faible,deskew_seul,0.6633761105626851,0.774390243902439,0.5528455284552846,0.44715447154471544
0011838621.png,bruit_aleatoire,faible,denoise_seul,0.650542941757157,0.7682926829268293,0.5121951219512195,0.4878048780487805
0011838621.png,bruit_aleatoire,faible,contraste_seul,0.7206317867719645,0.8048780487804879,0.4959349593495935,0.5040650406504066
0011838621.png,bruit_aleatoire,faible,binarisation_seule,0.7393879565646594,0.8902439024390244,0.45528455284552843,0.5447154471544715
0011838621.png,bruit_aleatoire,faible,pipeline_complet,0.6357354392892399,0.9024390243902439,0.2032520325203252,0.7967479674796748
0060308251.png,bruit_aleatoire,faible,aucun,0.6211453744493393,0.8695652173913043,0.24242424242424243,0.7575757575757576
0060308251.png,bruit_aleatoire,faible,deskew_seul,0.6211453744493393,0.8695652173913043,0.24242424242424243,0.7575757575757576
0060308251.png,bruit_aleatoire,faible,denoise_seul,0.5242290748898678,0.8043478260869565,0.36363636363636365,0.6363636363636364
0060308251.png,bruit_aleatoire,faible,contraste_seul,0.7929515418502202,0.9130434782608695,0.3333333333333333,0.6666666666666667
0060308251.png,bruit_aleatoire,faible,binarisation_seule,0.6872246696035242,0.8913043478260869,0.3333333333333333,0.6666666666666667
0060308251.png,bruit_aleatoire,faible,pipeline_complet,0.6387665198237885,0.8913043478260869,0.2727272727272727,0.7272727272727273
0011906503.png,bruit_aleatoire,faible,aucun,0.5445979899497487,0.6983471074380165,0.7039106145251397,0.2960893854748603
0011906503.png,bruit_aleatoire,faible,deskew_seul,0.5445979899497487,0.6983471074380165,0.7039106145251397,0.2960893854748603
0011906503.png,bruit_aleatoire,faible,denoise_seul,0.5263819095477387,0.6900826446280992,0.7318435754189944,0.26815642458100564
0011906503.png,bruit_aleatoire,faible,contraste_seul,0.5226130653266332,0.6735537190082644,0.6871508379888268,0.3128491620111732
0011906503.png,bruit_aleatoire,faible,binarisation_seule,0.542713567839196,0.7933884297520661,0.553072625698324,0.44692737430167595
0011906503.png,bruit_aleatoire,faible,pipeline_complet,0.7889447236180904,0.9545454545454546,0.0893854748603352,0.9106145251396648
80310840a.png,bruit_aleatoire,faible,aucun,0.48459804658151767,0.7142857142857143,0.5757575757575758,0.4242424242424242
80310840a.png,bruit_aleatoire,faible,deskew_seul,0.4154770848985725,0.6619047619047619,0.48484848484848486,0.5151515151515151
80310840a.png,bruit_aleatoire,faible,denoise_seul,0.36363636363636365,0.6333333333333333,0.5696969696969697,0.4303030303030303
80310840a.png,bruit_aleatoire,faible,contraste_seul,0.391435011269722,0.6571428571428571,0.5151515151515151,0.48484848484848486
80310840a.png,bruit_aleatoire,faible,binarisation_seule,0.4027047332832457,0.6952380952380952,0.44242424242424244,0.5575757575757576
80310840a.png,bruit_aleatoire,faible,pipeline_complet,0.5762584522915102,0.861904761904762,0.24848484848484848,0.7515151515151515
00866042.png,bruit_aleatoire,faible,aucun,0.6755952380952381,0.7927461139896373,0.49079754601226994,0.50920245398773
00866042.png,bruit_aleatoire,faible,deskew_seul,0.6755952380952381,0.7927461139896373,0.49079754601226994,0.50920245398773
00866042.png,bruit_aleatoire,faible,denoise_seul,0.6413690476190477,0.7616580310880829,0.49693251533742333,0.5030674846625767
00866042.png,bruit_aleatoire,faible,contraste_seul,0.6331845238095238,0.7823834196891192,0.4785276073619632,0.5214723926380368
00866042.png,bruit_aleatoire,faible,binarisation_seule,0.6257440476190477,0.772020725388601,0.3496932515337423,0.6503067484662577
00866042.png,bruit_aleatoire,faible,pipeline_complet,0.7068452380952381,0.844559585492228,0.15950920245398773,0.8404907975460123
89867723.png,bruit_aleatoire,faible,aucun,0.3506805444355484,0.5609756097560976,0.6211180124223602,0.3788819875776398
89867723.png,bruit_aleatoire,faible,deskew_seul,0.4235388310648519,0.6146341463414634,0.577639751552795,0.422360248447205
89867723.png,bruit_aleatoire,faible,denoise_seul,0.35388310648518817,0.5317073170731708,0.6024844720496895,0.39751552795031053
89867723.png,bruit_aleatoire,faible,contraste_seul,0.4675740592473979,0.6829268292682927,0.5714285714285714,0.4285714285714286
89867723.png,bruit_aleatoire,faible,binarisation_seule,0.4811849479583667,0.8048780487804879,0.37888198757763975,0.6211180124223603
89867723.png,bruit_aleatoire,faible,pipeline_complet,0.6837469975980784,0.8829268292682927,0.18633540372670807,0.8136645962732919
71366499.png,bruit_aleatoire,faible,aucun,0.7597911227154047,0.9154929577464789,0.38181818181818183,0.6181818181818182
71366499.png,bruit_aleatoire,faible,deskew_seul,0.7597911227154047,0.9154929577464789,0.34545454545454546,0.6545454545454545
71366499.png,bruit_aleatoire,faible,denoise_seul,0.7493472584856397,0.8732394366197183,0.2727272727272727,0.7272727272727273
71366499.png,bruit_aleatoire,faible,contraste_seul,0.720626631853786,0.8169014084507042,0.43636363636363634,0.5636363636363637
71366499.png,bruit_aleatoire,faible,binarisation_seule,0.6631853785900783,0.8732394366197183,0.38181818181818183,0.6181818181818182
71366499.png,bruit_aleatoire,faible,pipeline_complet,0.7389033942558747,0.9577464788732394,0.05454545454545454,0.9454545454545454
0060024314.png,bruit_aleatoire,moyen,aucun,0.4146981627296588,0.6698113207547169,0.550561797752809,0.449438202247191
0060024314.png,bruit_aleatoire,moyen,deskew_seul,0.4146981627296588,0.6698113207547169,0.550561797752809,0.449438202247191
0060024314.png,bruit_aleatoire,moyen,denoise_seul,0.400262467191601,0.6415094339622641,0.5955056179775281,0.4044943820224719
0060024314.png,bruit_aleatoire,moyen,contraste_seul,1.0,1.0,0.0,1.0
0060024314.png,bruit_aleatoire,moyen,binarisation_seule,0.6456692913385826,0.7924528301886793,0.29213483146067415,0.7078651685393258
0060024314.png,bruit_aleatoire,moyen,pipeline_complet,0.5813648293963255,0.8584905660377359,0.16853932584269662,0.8314606741573034
71563825.png,bruit_aleatoire,moyen,aucun,0.4782312925170068,0.6625,0.40588235294117647,0.5941176470588235
71563825.png,bruit_aleatoire,moyen,deskew_seul,0.43197278911564624,0.6166666666666667,0.48823529411764705,0.5117647058823529
71563825.png,bruit_aleatoire,moyen,denoise_seul,0.3476190476190476,0.5958333333333333,0.5529411764705883,0.44705882352941173
71563825.png,bruit_aleatoire,moyen,contraste_seul,1.0,1.0,0.0,1.0
71563825.png,bruit_aleatoire,moyen,binarisation_seule,0.5285714285714286,0.8166666666666667,0.2647058823529412,0.7352941176470589
71563825.png,bruit_aleatoire,moyen,pipeline_complet,0.9306122448979591,0.9666666666666667,0.047058823529411764,0.9529411764705882
71202511.png,bruit_aleatoire,moyen,aucun,0.5195402298850574,0.7230046948356808,0.5921052631578947,0.4078947368421053
71202511.png,bruit_aleatoire,moyen,deskew_seul,0.5172413793103449,0.7605633802816901,0.48026315789473684,0.5197368421052632
71202511.png,bruit_aleatoire,moyen,denoise_seul,0.5256704980842912,0.7230046948356808,0.5855263157894737,0.4144736842105263
71202511.png,bruit_aleatoire,moyen,contraste_seul,0.8436781609195402,0.9577464788732394,0.07236842105263158,0.9276315789473684
71202511.png,bruit_aleatoire,moyen,binarisation_seule,0.5586206896551724,0.812206572769953,0.4605263157894737,0.5394736842105263
71202511.png,bruit_aleatoire,moyen,pipeline_complet,0.7954022988505747,0.9577464788732394,0.07236842105263158,0.9276315789473684
0060207528.png,bruit_aleatoire,moyen,aucun,0.3961904761904762,0.5852272727272727,0.6131386861313869,0.3868613138686131
0060207528.png,bruit_aleatoire,moyen,deskew_seul,0.3961904761904762,0.5852272727272727,0.6131386861313869,0.3868613138686131
0060207528.png,bruit_aleatoire,moyen,denoise_seul,0.38476190476190475,0.5852272727272727,0.5912408759124088,0.4087591240875912
0060207528.png,bruit_aleatoire,moyen,contraste_seul,0.7257142857142858,0.8636363636363636,0.1678832116788321,0.8321167883211679
0060207528.png,bruit_aleatoire,moyen,binarisation_seule,0.42952380952380953,0.625,0.48905109489051096,0.5109489051094891
0060207528.png,bruit_aleatoire,moyen,pipeline_complet,1.0,1.0,0.0,1.0
00851879.png,bruit_aleatoire,moyen,aucun,0.7428243398392652,0.9064748201438849,0.8392857142857143,0.1607142857142857
00851879.png,bruit_aleatoire,moyen,deskew_seul,0.7198622273249139,0.8776978417266187,0.8125,0.1875
00851879.png,bruit_aleatoire,moyen,denoise_seul,0.7703788748564868,0.935251798561151,0.8392857142857143,0.1607142857142857
00851879.png,bruit_aleatoire,moyen,contraste_seul,1.0,1.0,0.0,1.0
00851879.png,bruit_aleatoire,moyen,binarisation_seule,0.6417910447761194,0.8705035971223022,0.48214285714285715,0.5178571428571428
00851879.png,bruit_aleatoire,moyen,pipeline_complet,0.7428243398392652,0.9568345323741008,0.5714285714285714,0.4285714285714286
00093726.png,bruit_aleatoire,moyen,aucun,0.6467110125646711,0.7672413793103449,0.6319018404907976,0.36809815950920244
00093726.png,bruit_aleatoire,moyen,deskew_seul,0.7464892830746489,0.9008620689655172,0.5950920245398773,0.4049079754601227
00093726.png,bruit_aleatoire,moyen,denoise_seul,0.6666666666666666,0.8103448275862069,0.5705521472392638,0.42944785276073616
00093726.png,bruit_aleatoire,moyen,contraste_seul,0.7560975609756098,0.8706896551724138,0.2147239263803681,0.7852760736196319
00093726.png,bruit_aleatoire,moyen,binarisation_seule,0.7191426459719142,0.9741379310344828,0.3558282208588957,0.6441717791411044
00093726.png,bruit_aleatoire,moyen,pipeline_complet,0.6814486326681448,0.853448275862069,0.3128834355828221,0.6871165644171779
0060029036.png,bruit_aleatoire,moyen,aucun,0.5675029868578255,0.7153284671532847,0.7345132743362832,0.2654867256637168
0060029036.png,bruit_aleatoire,moyen,deskew_seul,0.5675029868578255,0.7153284671532847,0.7345132743362832,0.2654867256637168
0060029036.png,bruit_aleatoire,moyen,denoise_seul,0.5925925925925926,0.6934306569343066,0.7256637168141593,0.2743362831858407
0060029036.png,bruit_aleatoire,moyen,contraste_seul,0.6057347670250897,0.7372262773722628,0.7079646017699115,0.2920353982300885
0060029036.png,bruit_aleatoire,moyen,binarisation_seule,0.6224611708482676,0.8248175182481752,0.40707964601769914,0.5929203539823009
0060029036.png,bruit_aleatoire,moyen,pipeline_complet,0.7729988052568698,0.9051094890510949,0.5486725663716814,0.4513274336283186
92094751.png,bruit_aleatoire,moyen,aucun,0.5150992234685073,0.6494845360824743,0.6148648648648649,0.3851351351351351
92094751.png,bruit_aleatoire,moyen,deskew_seul,0.4857635893011217,0.634020618556701,0.5878378378378378,0.41216216216216217
92094751.png,bruit_aleatoire,moyen,denoise_seul,0.5228645383951682,0.6391752577319587,0.6081081081081081,0.3918918918918919
92094751.png,bruit_aleatoire,moyen,contraste_seul,0.6108714408973253,0.8144329896907216,0.35135135135135137,0.6486486486486487
92094751.png,bruit_aleatoire,moyen,binarisation_seule,0.5608283002588438,0.8247422680412371,0.38513513513513514,0.6148648648648649
92094751.png,bruit_aleatoire,moyen,pipeline_complet,0.6255392579810182,0.8711340206185567,0.25675675675675674,0.7432432432432432
0071032807.png,bruit_aleatoire,moyen,aucun,0.22123893805309736,0.38235294117647056,0.7704918032786885,0.2295081967213115
0071032807.png,bruit_aleatoire,moyen,deskew_seul,0.22123893805309736,0.38235294117647056,0.7704918032786885,0.2295081967213115
0071032807.png,bruit_aleatoire,moyen,denoise_seul,0.2323008849557522,0.4411764705882353,0.7049180327868853,0.29508196721311475
0071032807.png,bruit_aleatoire,moyen,contraste_seul,1.0,1.0,0.0,1.0
0071032807.png,bruit_aleatoire,moyen,binarisation_seule,0.5331858407079646,0.7647058823529411,0.3114754098360656,0.6885245901639344
0071032807.png,bruit_aleatoire,moyen,pipeline_complet,0.7101769911504425,0.9117647058823529,0.09836065573770492,0.9016393442622951
91161344_91161347.png,bruit_aleatoire,moyen,aucun,0.7249647390691114,0.8858267716535433,0.6095890410958904,0.3904109589041096
91161344_91161347.png,bruit_aleatoire,moyen,deskew_seul,0.807475317348378,0.952755905511811,0.5273972602739726,0.4726027397260274
91161344_91161347.png,bruit_aleatoire,moyen,denoise_seul,0.7214386459802539,0.8976377952755905,0.547945205479452,0.452054794520548
91161344_91161347.png,bruit_aleatoire,moyen,contraste_seul,0.9795486600846263,1.0,0.0,1.0
91161344_91161347.png,bruit_aleatoire,moyen,binarisation_seule,0.7482369534555712,0.9212598425196851,0.3082191780821918,0.6917808219178082
91161344_91161347.png,bruit_aleatoire,moyen,pipeline_complet,0.9407616361071932,1.0,0.0,1.0
80310840a.png,bruit_aleatoire,moyen,aucun,0.49361382419233657,0.7238095238095238,0.4121212121212121,0.5878787878787879
80310840a.png,bruit_aleatoire,moyen,deskew_seul,0.4462809917355372,0.6619047619047619,0.44242424242424244,0.5575757575757576
80310840a.png,bruit_aleatoire,moyen,denoise_seul,0.4147257700976709,0.6857142857142857,0.5272727272727272,0.4727272727272728
80310840a.png,bruit_aleatoire,moyen,contraste_seul,0.42073628850488354,0.6666666666666666,0.47878787878787876,0.5212121212121212
